Tiempo; best; promedio; cuartil3; max; min; quartil1;c ;ssim
715.055473; 0.179465; 0.820535; 0.820535; 0.820535; 0.806616; 0.820535 0.654286 0.986785
594.877063; 0.179465; 0.820535; 0.820535; 0.820535; 0.000000; 0.820535 0.654286 0.986785
416.120672; 0.179465; 0.820535; 0.820535; 0.820535; 0.806460; 0.820535 0.654286 0.986785
648.481469; 0.184610; 0.815390; 0.815390; 0.815390; 0.804859; 0.815390 0.654942 0.975839
637.815014; 0.179465; 0.820535; 0.820535; 0.820535; 0.808997; 0.820535 0.654286 0.986785
449.052444; 0.179465; 0.820535; 0.820535; 0.820535; 0.806151; 0.820535 0.654286 0.986785
505.529756; 0.179465; 0.820535; 0.820535; 0.820535; 0.805914; 0.820535 0.654286 0.986785
425.479710; 0.179465; 0.820535; 0.820535; 0.820535; 0.803872; 0.820535 0.654286 0.986785
426.744606; 0.179465; 0.820535; 0.820535; 0.820535; 0.804658; 0.820535 0.654286 0.986785
466.979994; 0.179465; 0.820535; 0.820535; 0.820535; 0.809116; 0.820535 0.654286 0.986785
